LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_0,0,0,73,4,0,0,0,2,117.28087179487177,0.0,117.28087179487177,0.37059544202018113,316.924404457532,190.08038749758902,0.0,0.07530659306348311,0.25599119463795195,0.006331944082905391,0.05520426362690354,0.06161396580790497,385.1917808219178,8.492412633216752,0.4332127905473201,0.04363841678755159,0.0031598967192908076,0.04196042591685205,1.3513268774231366
Track_1,1,1,79,0,0,0,0,0,118.80399999999999,0.0,118.80399999999999,25.59323948890232,303.09458828429575,75.54896015398342,0.0,0.6767163059448216,1.1997524812495375,0.34662267892757126,0.6780714886359963,0.17580216158941817,1196.367088607595,80.39660401146855,39.46998933369674,0.3183373203829785,0.2154240554939423,0.3183373203829784,0.21983838319702084
Track_2,2,2,79,0,0,0,0,0,118.80399999999999,0.0,118.80399999999999,0.9800798400635233,165.6121371307987,201.85947001016726,0.0,0.0988643697327042,0.35347995763719675,0.00993417015390606,0.08560835256187926,0.05957352612294893,753.2784810126582,11.745482581724183,1.2015915953829066,0.08344313085854087,0.0082495525408532,0.08344313085854083,1.346275183615696
Track_3,3,3,79,0,0,0,0,0,118.80399999999999,0.0,118.80399999999999,33.74692595635592,265.31729560207634,114.52726369987532,0.0,0.3582222591618612,0.7162442311674206,0.11982762477576256,0.3393318517182725,0.1340677486338427,933.7215189873418,42.55823727746576,33.74692595635592,0.7929587340832993,0.28405546914544905,0.7929587340832994,0.3672386030100982
Track_4,4,4,66,5,0,0,0,8,118.80399999999999,0.0,118.80399999999999,0.7677552378961369,144.28788113558815,205.83429656708765,0.0,0.03391504891776933,0.20678557103987028,0.002080778589978551,0.02776606666293623,0.028981986328833913,537.0151515151515,3.5501559446669306,0.8583447473397454,0.21625958123035813,0.006462368589408917,0.19054575463174542,1.1295395195515632
Track_5,5,5,7,1,0,0,0,7,19.800666666666665,0.0,19.800666666666665,0.742511765952342,33.037773708091116,118.46628920326907,0.0,0.1417385034364062,0.27543124413505876,0.024197701469351445,0.17131916718790438,0.0965952174396415,290.7142857142857,1.5533088852705976,0.742511765952342,0.47801939008608135,0.03749933163625848,0.2645670070383049,0.8507698957423324
Track_6,6,6,79,0,0,0,0,0,118.80399999999999,0.0,118.80399999999999,0.7533671400169382,173.91669868057974,208.80151307014683,0.0,0.03583759757324053,0.24811999465693352,0.0,0.029807014645616223,0.03622838951844208,405.88607594936707,4.257649942091269,0.8013156455100936,0.1769443590392732,0.00634126073210446,0.17694435903927325,1.299265078148651
Track_7,7,7,79,0,0,0,0,0,118.80399999999999,0.0,118.80399999999999,0.665494299338634,10.868765244465578,137.69233241541863,0.0,0.04915296541314252,0.2542928977561037,0.0014445165603452828,0.04098600591324462,0.03756132051737676,578.9746835443038,5.839568902942984,0.7839583434741941,0.1139629158247012,0.005601615259912411,0.11396291582470121,1.3417796121468055
Track_8,8,8,73,1,0,0,0,6,118.80399999999999,0.0,118.80399999999999,47.43425831355882,42.50984148780268,222.61169889824254,0.0,0.5215811211554223,0.9505916370664677,0.17721623616941215,0.48916903929428823,0.17757197318100124,1140.5890410958905,61.20687520997429,47.43425831355882,0.7749825187257545,0.3992648253725365,0.7654894112886466,0.1710580961319844
Track_9,9,9,79,0,0,0,0,0,118.80399999999999,0.0,118.80399999999999,0.8181234862861047,195.63307355832794,154.37934469521662,0.0,0.09680690458615877,0.35443478297697206,0.00926793174239639,0.07894221577821953,0.07643590074571206,601.873417721519,11.501047492454004,0.9588605603889907,0.0711346933244895,0.0068863294694295205,0.0711346933244895,1.2969242196776554
Track_10,10,10,79,0,0,0,0,0,118.80399999999999,0.0,118.80399999999999,0.7543081903412724,57.81826266693608,218.7677412512534,0.0,0.058150812797494074,0.2290943530919537,0.00406604041883696,0.04628057195432339,0.04078280975103932,445.46835443037975,6.908549163593485,0.8466255516124991,0.10918474667826183,0.006349181764429417,0.10918474667826183,1.377241179862644
