LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_0,0,0,80,0,0,0,0,0,119.58399999999999,0.0,119.58399999999999,54.01640814541635,16.305953432408614,41.16765054813134,0.0,0.5069934238127576,1.0752552321180395,0.1438144141194485,0.5052597949453829,0.17930246440085673,1288.3875,60.628301593224805,54.01640814541635,0.8909437791582911,0.45170263702013946,0.8909437791582913,0.13721658972484682
Track_1,1,1,63,8,0,0,0,5,119.58399999999999,0.0,119.58399999999999,14.404408760839104,248.39922131522863,32.621386158762164,0.0,0.1315322792923112,0.40699463787648416,0.010190390908659079,0.12057069690039077,0.08003544667086133,626.7142857142857,15.809239722814603,14.404408760839104,0.9111386134560183,0.12045431463104683,0.9157775967932159,0.34941535848460625
Track_2,2,2,72,2,0,0,0,7,119.58399999999999,0.0,119.58399999999999,14.199991107889032,303.66809950313944,24.76518157940761,0.0,0.17804305613605628,0.5284792003213773,0.011998150000355996,0.14216643159702821,0.11845139992187707,709.375,20.1253915427472,14.199991107889032,0.7055758929076057,0.11874490824766719,0.6669448998725631,0.49160042347573807
Track_3,3,3,67,2,0,0,0,1,102.93306329113923,0.0,102.93306329113923,0.19962028903806822,120.32551352560394,253.15045223061597,0.0,0.0400021653570829,0.11639363439564754,0.004476944876274021,0.03454244388140311,0.028884911816539755,574.3731343283582,4.079978557744505,0.19962028903806822,0.04892679856347636,0.0019393213672603494,0.04848040974654307,1.3108868515792373
Track_4,4,4,74,3,0,0,0,3,118.07027848101265,0.0,118.07027848101265,54.55458906810467,61.536263415353474,34.118332957137895,0.0,0.47313665909008124,0.789904977130148,0.17744615702859878,0.4875470095410051,0.1342349935763657,720.2702702702703,55.961821013803004,54.55458906810467,0.9748537141893356,0.4620518370072093,0.9765716270977822,0.16214058134822842
Track_5,5,5,80,0,0,0,0,0,119.58399999999999,0.0,119.58399999999999,0.15347477447771996,201.0690988362816,41.69642389309281,0.0,0.02902148817944539,0.0879893149579767,6.586951882903226E-4,0.030026833094643556,0.016804132594359526,585.0875,3.4705056424507985,0.2002396587978564,0.04422259759512717,0.0012834055933713538,0.044222597595127186,1.367300011898197
Track_6,6,6,59,10,0,0,0,6,118.07027848101265,0.0,118.07027848101265,10.838552159276645,55.861677679205606,173.51866224592607,0.0,0.08966976324621805,0.2417730910499763,0.014406760935299663,0.07903323789031076,0.053047520749392736,557.0508474576271,11.743672819468602,10.838552159276645,0.9229269518909407,0.09179746417740207,1.0237281872300892,0.3008033845271529
