LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_13443,0,0,80,0,0,0,0,0,119.523,0.0,119.523,0.11397391233224556,240.39499071501737,70.3466265258669,0.0,0.027212278873473703,0.09203121335065119,0.00383823791082297,0.02459299714141785,0.014903818538761195,641.6875,3.2524932077941977,0.15087120044834382,0.03504201394152682,9.535730556649813E-4,0.035042013941526826,1.3639174944140762
Track_13444,1,1,52,8,0,0,0,11,119.523,0.0,119.523,37.05454231141662,291.6297287578813,84.39585104833544,0.0,0.3256809335408203,0.8217841903156923,0.1369221441537972,0.30419873754347826,0.11034683435104499,858.6538461538462,39.0243541455194,37.05454231141662,0.9495235250593135,0.3100201828218554,0.9519138239113344,0.13047170855711998
Track_13445,2,2,72,5,0,0,0,3,119.523,0.0,119.523,0.09974982012325863,25.472250768293048,27.60435540894435,0.0,0.0449113303459535,0.15493021932150872,0.005538053911714689,0.03916062813355008,0.028232141989563656,391.0833333333333,5.057862812486433,0.2376902247212809,0.01972173303653166,8.345659004815695E-4,0.018582524589070955,1.1883389851045216
Track_13446,3,3,26,6,0,0,0,10,86.23811392405064,0.0,86.23811392405064,0.13039412688478288,58.35148690432405,27.8932513483813,0.0,0.1447970512431438,1.1546895944442375,0.005834511354061036,0.0542657094762717,0.23644700293163778,309.2692307692308,8.455437018842987,1.6332907625180508,0.01542133500541709,0.0015120243353144314,0.010442369663836827,0.9500140304453146
Track_13447,4,4,79,1,0,0,0,1,119.523,0.0,119.523,0.3104760024539387,208.94573888911356,70.722600346217,0.0,0.07406330640475083,0.158076204354104,0.009034570975568978,0.06700317354619786,0.04053794632157332,269.73417721518985,8.823485680994366,0.3104760024539387,0.03518745467255628,0.00259762558213849,0.03507304370051543,1.4271020028341903
Track_13448,5,5,78,1,0,0,0,1,118.01005063291139,1.5129493670886076,119.523,4.786441740088258,237.34720326437025,182.33902390414264,0.0,0.18220880049549684,0.7329696881581637,0.0026732684086381306,0.1036912612604219,0.1819217257855239,865.8974358974359,21.230841602594904,4.786441740088258,0.22544757432052262,0.04055961093498069,0.22259962649818935,0.958216552751348
Track_13449,6,6,52,5,0,0,0,10,119.523,0.0,119.523,42.73217562042641,140.3744185948745,158.8612045530044,0.0,0.5076449258308487,1.0312718189333467,0.17018086653913322,0.5171713061699743,0.1728769854857065,793.4230769230769,58.11046042736338,43.25949729383772,0.7353611605580128,0.35752261590176293,0.704276941834128,0.14839968870251893
