LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_0,0,0,65,5,0,0,0,2,118.28,0.0,118.28,31.575980176420284,65.96607560259149,29.598650295960507,0.0,0.28289899080121045,0.8332104838917336,0.017086490690765423,0.2820440785603961,0.1374489292455584,837.2461538461539,33.70851194169467,31.575980176420284,0.9367361048460696,0.26695958891123,0.9436569149828432,0.2193849032671911
Track_1,1,1,15,0,0,0,0,0,23.656,0.0,23.656,14.64109999987976,341.9627032909542,153.98988095441598,0.0,0.6542572980658123,1.0472963355402365,0.18065105157360903,0.7338547055792087,0.27067520156857094,1270.4,15.477110643044858,14.64109999987976,0.9459840623714358,0.6189169766604565,0.9459840623714358,0.1677535087050142
Track_2,2,2,66,2,0,0,0,4,118.28,0.0,118.28,67.67870233928339,229.58226275910013,130.26578057204725,0.0,0.8302585167298636,1.5980647244258266,0.4391318751756942,0.7720298684534209,0.26321015658449254,807.8333333333334,98.57873230915655,67.67870233928339,0.6865446608405716,0.5721905845390886,0.6891715929548952,0.1549123890278376
Track_3,3,3,71,0,0,0,0,0,118.28,0.0,118.28,51.0054322407087,309.6844289056823,198.29501477142432,0.0,0.5001696634416191,0.8997698064170173,0.10128535261939657,0.49899201769822277,0.17624478107193853,979.9014084507043,59.160067791874724,51.0054322407087,0.8621598004273076,0.4312261772126201,0.862159800427308,0.16787371224419081
Track_4,4,4,29,0,0,0,0,0,47.312,0.0,47.312,30.896991163478315,248.23851459811533,241.98454452141954,0.0,0.709462350398829,1.976673364804837,0.19632501046130416,0.6737038178790948,0.3472458535709792,1201.448275862069,33.566082722069396,30.896991163478315,0.9204824828475985,0.653047665782007,0.9204824828475985,0.1813910440848805
Track_5,5,5,71,0,0,0,0,0,118.28,0.0,118.28,8.3780750867672,296.0103665635845,128.83639381081144,0.0,0.0890565456469818,0.2524772846797199,0.0031722207073917232,0.07509170909654961,0.06245485056173086,1293.6338028169014,10.533608219125009,8.505710515675949,0.7953661188533494,0.07083255906972608,0.7953661188533495,0.47807664145282736
Track_6,6,6,71,0,0,0,0,0,118.28,0.0,118.28,45.95291221219325,262.251757866991,129.39266520428944,0.0,0.43030978719919044,0.7987883859191046,0.07289342885871752,0.42665224357894965,0.17085263997838404,869.3661971830986,50.89704162992027,45.95291221219325,0.9028601808789497,0.3885095723046436,0.9028601808789501,0.18786635702288598
